date/time	settlement id	type	order id	sku	quantity	marketplace	fulfillment	order city	order state	order postal	product sales	shipping credits	gift wrap credits	promotional rebates	sales tax collected	selling fees	fba fees	other transaction fees	other	total	description
2016-03-12	6074589941	Order	109-2762029-6973040	6T-NZWS-3LJR	1	amazon.com	Amazon	Oceanside	Ca	92054	69.98	0	0	0	0	-5.60	-8.88	0	0	55.50	Crosley CR8005A-TW Cruiser Portable 3-Speed Turntable (Tweed)
2016-03-13	6074589941	FBA Inventory Fee									0	0	0	0	0	0	0	0	-4.14	-4.14	FBA Amazon-Partnered Carrier Shipment Fee
2016-03-13	6074589941	FBA Inventory Fee									0	0	0	0	0	0	0	0	-28.71	-28.71	FBA Amazon-Partnered Carrier Shipment Fee
2016-03-13	6074589941	Order	107-7922771-5388208	6T-NZWS-3LJR	1	amazon.com	Amazon	HENRICO	VA	23231-5661	69.98	17.97	0	0	0	-5.60	-26.85	0	0	55.50	Crosley CR8005A-TW Cruiser Portable 3-Speed Turntable (Tweed)
2016-03-13	6074589941	Order	116-4967273-0581833	9N-SAVP-W59G	1	amazon.com	Amazon	COLORADO SPRINGS	CO	80906-8601	102.48	0	0	0	0	-15.37	-13.95	0	0	73.16	Keurig K250 2.0 Brewing System, Turquoise
2016-03-13	6074589941	Order	104-6198935-5213841	5J-PNRK-0M4E	1	amazon.com	Amazon	YELM	WA	98597-9326	27.80	0	0	0	0	-4.17	-4.01	0	0	19.62	DYMO LabelManager 280 Rechargeable Hand-Held Label Maker (1815990)
2016-03-13	6074589941	Service Fee									0	0	0	0	0	0	0	0	-5.10	-5.10	FBA Inventory Placement Service Fee
2016-03-13	6074589941	Order	108-7392371-0549055	DS-PFA5-RTV4	1	amazon.com	Amazon	MALVERN	PA	19355-1315	72.97	0	0	0	0	-10.95	-5.96	0	0	56.06	Magic Bullet NutriBullet 8-Piece High-Speed Blender/Mixer System
2016-03-13	6074589941	Order	104-1405454-4812231	DS-PFA5-RTV4	1	amazon.com	Amazon	North Haven	CT	06473	72.97	22.32	0	0	0	-10.95	-28.28	0	0	56.06	Magic Bullet NutriBullet 8-Piece High-Speed Blender/Mixer System
2016-03-13	6074589941	Order	106-1016283-0365845	DS-PFA5-RTV4	1	amazon.com	Amazon	MIDDLETOWN	RI	02842-5258	72.97	0	0	0	0	-10.95	-5.96	0	0	56.06	Magic Bullet NutriBullet 8-Piece High-Speed Blender/Mixer System
2016-03-14	6074589941	FBA Inventory Fee									0	0	0	0	0	0	0	0	-0.50	-0.50	FBA Removal Order: Return Fee
2016-03-14	6074589941	Order	103-8460110-7201832	9N-F8I8-WATQ	1	amazon.com	Amazon	HIALEAH	FL	33010	196.95	0	0	0	0	-29.54	-13.95	0	0	153.46	Magic Bullet NutriBullet Rx N17-1001 Blender, Black
2016-03-15	6074589941	Order	112-8834402-1739453	73-MCNL-Q6I2	1	amazon.com	Amazon	SOUTH WINDSOR	CT	06074-1663	17.99	0	0	0	0	-1.44	-4.79	0	0	11.76	ASUS VivoTab RT Dock with Keyboard Touchpad Battery (TF600T-DOCK-GR)
2016-03-15	6074589941	Order	109-3174967-2421019	NQ-C1G4-SCM6	1	amazon.com	Amazon	Traverse City	Michigan	49684	79.98	0	0	0	0	-12.00	-9.27	0	0	58.71	Magic Bullet NutriBullet 12-Piece High-Speed Blender/Mixer System
2016-03-15	6074589941	Order	106-7095948-9147425	AQ-ZXYE-VX3U	1	amazon.com	Amazon	TORRANCE	CA	90501-3312	36.07	0	0	0	0	-5.41	-10.05	0	0	20.61	Tiny Love Gymini Activity Gym, Sunny Day
2016-03-15	6074589941	Order	116-7431000-2225008	EA-E17A-HV0V	1	amazon.com	Amazon	NEW YORK	NY	10004-1054	198.95	0	0	0	0	-29.84	-13.95	0	0	155.16	Magic Bullet NutriBullet Rx N17-1001 Blender, Black
2016-03-15	6074589941	Refund	102-5085457-5329035	OQ-PKAJ-8I08	1	amazon.com	Amazon	RIVERSIDE	CA	92507-4699	-70.99	0	0	0	0	4.54	0	0	0	-66.45	Crosley CR8005A-GR Cruiser Portable Turntable (Green)
2016-03-15	6074589941	Order	111-5024021-0254646	DS-PFA5-RTV4	1	amazon.com	Amazon	NEW YORK	NY	10029-6017	72.96	0	0	0	0	-10.94	-5.96	0	0	56.06	Magic Bullet NutriBullet 8-Piece High-Speed Blender/Mixer System
2016-03-15	6074589941	Service Fee									0	0	0	0	0	0	0	0	-1.70	-1.70	FBA Inventory Placement Service Fee
2016-03-15	6074589941	Order	105-4551357-9454600	DS-PFA5-RTV4	1	amazon.com	Amazon	Gold Beach	OR	97444	72.97	10.08	0	-10.08	0	-10.95	-5.96	0	0	56.06	Magic Bullet NutriBullet 8-Piece High-Speed Blender/Mixer System
2016-03-16	6074589941	FBA Inventory Fee									0	0	0	0	0	0	0	0	-4.36	-4.36	FBA Amazon-Partnered Carrier Shipment Fee
2016-03-16	6074589941	FBA Inventory Fee									0	0	0	0	0	0	0	0	-3.67	-3.67	FBA Amazon-Partnered Carrier Shipment Fee
2016-03-16	6074589941	FBA Inventory Fee									0	0	0	0	0	0	0	0	-6.31	-6.31	FBA Amazon-Partnered Carrier Shipment Fee
2016-03-16	6074589941	FBA Inventory Fee									0	0	0	0	0	0	0	0	-39.88	-39.88	FBA Amazon-Partnered Carrier Shipment Fee
2016-03-16	6074589941	Refund	112-7755102-6689030	DS-PFA5-RTV4	1	amazon.com	Amazon	ST MARIES	ID	83861-7003	-72.97	0	0	0	0	8.76	0	0	0	-64.21	Magic Bullet NutriBullet 8-Piece High-Speed Blender/Mixer System
2016-03-17	6074589941	FBA Inventory Fee									0	0	0	0	0	0	0	0	-5.68	-5.68	FBA Amazon-Partnered Carrier Shipment Fee
2016-03-17	6074589941	FBA Inventory Fee									0	0	0	0	0	0	0	0	-33.22	-33.22	FBA Amazon-Partnered Carrier Shipment Fee
2016-03-17	6074589941	Refund	110-5015013-8597852	4C-LVWY-H6TD	1	amazon.com	Amazon	HAVRE DE GRACE	MD	21078-2695	-133.99	0	0	0	0	16.08	0	0	0	-117.91	Keurig K45 Elite Brewing System, Black
2016-03-17	6074589941	Order	111-7369114-4541023	NG-1NFQ-5MF1	1	amazon.com	Amazon	ROGERS	AR	72758-9535	99.99	0	0	0	0	-8.00	-4.01	0	0	87.98	Foscam FI9831P Plug and Play 960P HD H.264 Wireless/Wired Pan/Tilt IP Camera, 26-Feet Night Vision and 70 Degree Viewing Angle (Black)
2016-03-17	6074589941	Service Fee									0	0	0	0	0	0	0	0	-141.60	-141.60	FBA Inventory Placement Service Fee
2016-03-17	6074589941	Order	102-3507744-5649054	DS-PFA5-RTV4	1	amazon.com	Amazon	FLUSHING	NY	11355-3197	72.96	0	0	0	0	-10.94	-5.96	0	0	56.06	Magic Bullet NutriBullet 8-Piece High-Speed Blender/Mixer System
2016-03-17	6074589941	Order	112-9261129-3945008	A9-6HDG-5YZQ	1	amazon.com	Amazon	Poughkeepsie	Ny	12603	169.99	0	0	0	0	-13.60	-3.02	0	0	153.37	Apple iPod Touch 16GB Space Gray (6th Generation)
2016-03-17	6074589941	Order	109-6163276-8735426	LR-HZ0W-W3HV	1	amazon.com	Amazon	BROOKLYN	NY	11211-4780	29.99	0	0	0	0	-2.40	-4.01	0	0	23.58	2 Handset Answer System
2016-03-17	6074589941	Adjustment	102-5085457-5329035	OQ-PKAJ-8I08	1						0	0	0	0	0	0	0	0	56.43	56.43	FBA Inventory Reimbursement - Customer Return
2016-03-18	6074589941	Service Fee									0	0	0	0	0	0	0	0	-20.90	-20.90	FBA Inventory Placement Service Fee
2016-03-18	6074589941	Order	108-8017929-6787455	JE-0W7I-TNAN	1	amazon.com	Amazon	COLUMBUS	OH	43215-2276	175.19	0	0	0	0	-26.28	-13.56	0	0	135.35	Ninja Mega Kitchen System (BL770)
2016-03-18	6074589941	Order	104-7672223-0184237	NG-1NFQ-5MF1	1	amazon.com	Amazon	MELBOURNE	FLORIDA	32940-6928	99.98	0	0	0	0	-8.00	-4.01	0	0	87.97	Foscam FI9831P Plug and Play 960P HD H.264 Wireless/Wired Pan/Tilt IP Camera, 26-Feet Night Vision and 70 Degree Viewing Angle (Black)
2016-03-18	6074589941	Order	104-8188759-1281011	JE-0W7I-TNAN	1	amazon.com	Amazon	NEW ORLEANS	LA	70119-5577	175.19	0	0	0	0	-26.28	-13.56	0	0	135.35	Ninja Mega Kitchen System (BL770)
2016-03-19	6074589941	Order	106-0710344-8940224	45-TKGH-E74I	1	amazon.com	Amazon	MATAWAN	NJ	07747-3019	149.99	16.99	0	0	11.69	-12.00	-31.33	-0.34	0	135.00	Epson Expression Premium XP-820 Wireless Color Photo Printer with Scanner, Copier and Fax
2016-03-19	6074589941	Refund	107-9900932-2548254	DS-PFA5-RTV4	1	amazon.com	Amazon	Beaverton	OREGON	97006	-72.98	0	0	0	0	8.76	0	0	0	-64.22	Magic Bullet NutriBullet 8-Piece High-Speed Blender/Mixer System
2016-03-19	6074589941	Refund	116-6958934-5481819	fb-man-0005	1	amazon.com	Amazon	WYNNEWOOD	PA	19096-2338	-99.97	0	0	0	0	12.00	0	0	0	-87.97	Keurig K350 2.0 Brewing System
2016-03-19	6074589941	Order	109-0971626-3932242	H1-NG1Y-R0TG	1	amazon.com	Amazon	SEATTLE	WA	98144-2644	7.76	0	0	0	0	-1.16	-3.02	0	0	3.58	Built NY Canon Zip Camera Case - Cactus Flower
2016-03-20	6074589941	Order	111-1780381-9338634	4C-LVWY-H6TD	1	amazon.com	Amazon	Katy	TX	77450-5404	129.84	11.26	0	0	0	-19.48	-23.26	0	0	98.36	Keurig K45 Elite Brewing System, Black
2016-03-20	6074589941	Order	106-7193208-4960236	58-T7XH-DUKA	1	amazon.com	Amazon	Nashua	Nh	03060	69.98	10.78	0	-10.78	0	-5.60	-8.88	0	0	55.50	Crosley CR8005A-BK Cruiser Portable 3-Speed Turntable (Black)
2016-03-20	6074589941	FBA Inventory Fee									0	0	0	0	0	0	0	0	-4.77	-4.77	FBA Amazon-Partnered Carrier Shipment Fee
2016-03-20	6074589941	FBA Inventory Fee									0	0	0	0	0	0	0	0	-11.02	-11.02	FBA Amazon-Partnered Carrier Shipment Fee
2016-03-20	6074589941	Order	107-5983403-0461062	9N-F8I8-WATQ	1	amazon.com	Amazon	Shanghai	shanghai	200135	197.75	51.31	0	0	0	-29.66	-65.26	0	0	154.14	Magic Bullet NutriBullet Rx N17-1001 Blender, Black
2016-03-20	6074589941	Service Fee									0	0	0	0	0	0	0	0	-1.50	-1.50	FBA Inventory Placement Service Fee
2016-03-20	6074589941	Order	112-3454820-1097031	EA-E17A-HV0V	1	amazon.com	Amazon	New York	Ny	11432	197.75	0	0	0	0	-29.66	-13.95	0	0	154.14	Magic Bullet NutriBullet Rx N17-1001 Blender, Black
2016-03-20	6074589941	Order	104-4165436-6888218	H1-NG1Y-R0TG	1	amazon.com	Amazon	Coorparoo	QLD	4151	7.76	5.45	0	0	0	-1.16	-8.47	0	0	3.58	Built NY Canon Zip Camera Case - Cactus Flower
2016-03-20	6074589941	Service Fee									0	0	0	0	0	0	0	0	-7.20	-7.20	FBA Inventory Placement Service Fee
2016-03-20	6074589941	FBA Inventory Fee									0	0	0	0	0	0	0	0	-0.50	-0.50	FBA Removal Order: Return Fee
2016-03-21	6074589941	Adjustment		S2-0XI2-R7UN	1						0	0	0	0	0	0	0	0	50.00	50.00	FBA Inventory Reimbursement - Damaged:Warehouse
2016-03-21	6074589941	Order	111-5922045-8570660	9N-F8I8-WATQ	1	amazon.com	Amazon	HOMESTEAD	FL	33033-1503	197.75	0	0	0	0	-29.66	-13.95	0	0	154.14	Magic Bullet NutriBullet Rx N17-1001 Blender, Black
2016-03-21	6074589941	Order	108-6157408-1680227	EA-E17A-HV0V	1	amazon.com	Amazon	Wilmington	Delaware	19801	197.75	0	0	0	0	-29.66	-13.95	0	0	154.14	Magic Bullet NutriBullet Rx N17-1001 Blender, Black
2016-03-21	6074589941	Service Fee									0	0	0	0	0	0	0	0	-60.60	-60.60	FBA Inventory Placement Service Fee
2016-03-21	6074589941	Adjustment	116-6958934-5481819	fb-man-0005	1						0	0	0	0	0	0	0	0	69.85	69.85	FBA Inventory Reimbursement - Customer Return
2016-03-21	6074589941	Order	108-7373615-1410654	EA-E17A-HV0V	1	amazon.com	Amazon	Fairview	Tennessee	37062	197.75	0	0	0	0	-29.66	-13.95	0	0	154.14	Magic Bullet NutriBullet Rx N17-1001 Blender, Black
2016-03-21	6074589941	Order	106-2825003-1860225	EA-E17A-HV0V	1	amazon.com	Amazon	PHILADELPHIA	PA	19144-1623	197.75	0	0	0	0	-29.66	-13.95	0	0	154.14	Magic Bullet NutriBullet Rx N17-1001 Blender, Black
2016-03-21	6074589941	Order	115-1829939-4807413	EA-E17A-HV0V	1	amazon.com	Amazon	Cheshire	CT	06410	197.75	0	0	0	0	-29.66	-13.95	0	0	154.14	Magic Bullet NutriBullet Rx N17-1001 Blender, Black
2016-03-22	6074589941	FBA Inventory Fee									0	0	0	0	0	0	0	0	-0.60	-0.60	FBA Removal Order: Return Fee
2016-03-22	6074589941	Adjustment		7H-GVQ9-WSVQ	1						0	0	0	0	0	0	0	0	76.17	76.17	FBA Inventory Reimbursement - Damaged:Warehouse
2016-03-22	6074589941	Order	116-9848516-3547431	FK-R97H-KTZ9	1	amazon.com	Amazon	CONVERSE	TX	78109-2807	192.37	0	0	0	0	-28.86	-14.34	0	0	149.17	Nutri Ninja Blender Duo with Auto-iQ (BL642)
2016-03-22	6074589941	Order	107-3969387-5689850	9N-F8I8-WATQ	1	amazon.com	Amazon	Barakaldo	Bizkaia	48903	197.75	87.10	0	0	0	-29.66	-101.05	0	0	154.14	Magic Bullet NutriBullet Rx N17-1001 Blender, Black
2016-03-22	6074589941	Order	113-2139586-2698644	3U-D190-RDBD	1	amazon.com	Amazon	SAN ANTONIO	TEXAS	78261-2669	175.19	0	0	0	0	-26.28	-13.56	0	0	135.35	Ninja Mega Kitchen System (BL770)
2016-03-22	6074589941	Refund	106-9256546-9462622	9N-SAVP-W59G	1	amazon.com	Amazon	SHARPSBURG	GA	30277-6902	-107.88	0	0	0	0	12.94	0	0	0	-94.94	Keurig K250 2.0 Brewing System, Turquoise
2016-03-22	6074589941	Order	109-2287345-6857807	EZ-PMZH-B85E	1	amazon.com	Amazon	CARY	NC	27513-2241	5.37	0	0	0	0	-2.00	-1.56	0	0	1.81	Canon 4GB SDHC class 6 by Dane-Elec
